Title,SMILES,Category,Actividad
CN-272,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,CN,0
CP-928,C1=CC(=CC2=C1[N](C(=C2CC(O)=O)C)C(C3=CC=C(Cl)C=C3)=O)OC,CP,1
CN-273,[Br-].CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,CN,0
CP-929,C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,CP,1
CP-930,N[C@@H]1C[C@H]1c2ccccc2,CP,1
CP-931,[C@]1([C@H](C1)CN)(C(=O)N(CC)CC)C2=CC=CC=C2,CP,1
CP-932,COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,CP,1
CP-933,C1=C(OC)C(=CC3=C1C2N(CC(CC(C)C)C(C2)=O)CC3)OC,CP,1
CP-934,Nc1c2CCCCc2nc3ccccc13,CP,1
CP-935,C1=CC=CC2=C1C(=C3C(=N2)CCCC3O)N,CP,1
CP-936,c12[C@]34[C@@]56[C@H]([N@@](CC7CC7)CC4)Cc2ccc(c1O[C@H]3[C@](OC)([C@H](C5)[C@](C(C)(C)C)(C)O)CC6)O,CP,1
CP-937,[C@]235[C@@]67[C@H](N(CC1CC1)CC2)CC4=C3C(=C(C=C4)O)O[C@H]5[C@](OC)([C@H](C6)C(C)(C)O)CC7,CP,1
CP-938,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23,CP,1
CP-939,C1=C(Cl)C=CC2=C1C(=NCC(=S)N2C)C3=CC=CC=C3,CP,1
CP-940,CNCCCC1c2ccccc2C=Cc3ccccc13,CP,1
CP-941,C1=CC=CC3=C1C(C2=C(C=CC=C2)C=C3)C(N)=O,CP,1
CN-274,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@@H](CC[C@]67O)C8=CC(=O)OC8)C4,CN,0
CN-275,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,CN,0
CN-276,OC1=C(CC2=C(O)Oc3ccccc3C2=O)C(=O)c4ccccc4O1,CN,0
CN-277,CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,CN,0
CN-278,O=C1Oc2ccccc2C=C1,CN,0
CN-279,CC1=CC(=O)Oc2cc(O)ccc12,CN,0
CN-280,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,CN,0
CP-942,C1=C3C(=C(C(=C1)CNC2=CC(=C(C(=C2)OC)OC)OC)C)C(=NC(=N3)N)N,CP,1
CP-943,Clc1ccc2N(CC3CC3)C(=O)CN=C(c4ccccc4)c2c1,CP,1
CP-944,C1=C(Cl)C=CC2=C1C(=NCC(N2CC3CC3)=O)C4=CC=CC=C4F,CP,1
CP-945,NC(=O)C1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)N3CCCCC3,CP,1
CP-946,C1=CC(=CC=C1C(CCCN3CCC(N2CCCCC2)(CC3)C(CC)=O)=O)F,CP,1
CP-947,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,CP,1
CP-948,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5,CP,1
CN-281,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,CN,0
CP-949,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)C(C3)=O)CC[C@@]4(C(COC(C)=O)=O)O)C,CP,1
CP-950,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,CP,1
CP-951,[C@@]12(C3=C(N(C)[C@H]1N(C)CC2)C=CC(=C3)OC(NCCCCCCC)=O)C,CP,1
CP-952,CN1CCN(CC1)C2=Nc3ccccc3Cc4ccccc24,CP,1
CP-953,C1=CC=CC3=C1C(=NC2=C(C=CC(=C2)F)C3)N4CCN(C)CC4,CP,1
CN-282,[Na+].Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C([O-])=O)nn1,CN,0
CN-283,OC(=O)C1=C(CS[C@@H]2[C@H](NC(=O)Cn3cnnn3)C(=O)N12)CSc4scnn4,CN,0
CP-954,NC(CC=C)c1ccccc1c2noc3c2cccc3,CP,1
CP-955,c1ccc(c(c1)[C@H](CC=C)N)c1c2c(on1)cccc2,CP,1
CP-956,CO[C@]1(NC(=O)Cc2sccc2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O,CP,1
CN-284,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3sccc3)C2=O)C(O)=O,CN,0
CP-957,c12c3c(C(NC(C)=O)CCc2cc(c(c1OC)OC)OC)cc(=O)c(cc3)OC,CP,1
CN-285,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,CN,0
CP-958,N1(Cc2cccc(OCCCNc3ccccn3)c2)CCCCC1,CP,1
CP-959,C1CN(CCC1)Cc1cccc(c1)OCCCNc1ncccc1,CP,1
CP-960,c12c(nc([nH]1)NC(OC)=O)cc(SCCC)cc2,CP,1
CP-961,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CP,1
CP-962,[O-][N+](C1=CC=NC1NCCSCc2ccccn2)=O,CP,1
CP-963,[O-][N+](C1=CC=NC1NCCSCc2ncccc2Br)=O,CP,1
CP-964,N1(Cc2cc(OCCCNc3oc4ccccc4n3)ccc2)CCCCC1,CP,1
CP-965,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nc2c(o1)cccc2,CP,1
CP-966,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N,CP,1
CP-967,NC(=O)N1c2ccccc2C3OC3c4ccccc14,CP,1
CP-968,N1(Cc2cc(OCCCNc3nccs3)ccc2)CCCCC1,CP,1
CP-969,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nccs1,CP,1
CP-970,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13,CP,1
CP-971,CNC2CCC(c1ccccc1)c3ccccc23,CP,1
CP-972,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,CP,1
CN-286,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,CN,0
CP-973,CC(C)(C)OC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CS3)C,CP,1
CP-974,CN1Cc2n(cnc2C(=O)OC(C)(C)C)c3ccsc3C1=O,CP,1
CP-975,c1ccc(C(NCCCOc2cc(CN3CCCCC3)ccc2)=O)cc1,CP,1
CP-976,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)c1ccccc1,CP,1
CP-977,FC(F)(F)c1c(Cl)nc(N2CCNCC2)cc1,CP,1
CP-978,C1NCCN(C1)c1ccc(c(n1)Cl)C(F)(F)F,CP,1
CP-979,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,CP,1
CP-980,C1=C(C2=C(C(=C1)OC)CCCC2N(C)C)Cl,CP,1
CN-287,c1cc2c(cc(CC3=CNC(=NC3=O)NCCSCc3oc(cc3)CN(C)C)cc2)cc1,CN,0
CN-288,c1c(oc(c1)CN(C)C)CSCCNc1nc(c(c[nH]1)Cc1cc2c(cc1)cccc2)=O,CN,0
CP-981,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,CP,1
CN-289,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,CN,0
CP-982,CCN1N=NN(CCN2CCC(CC2)(COC)N(C(=O)CC)c3ccccc3)C1=O,CP,1
CP-983,[C@@H]3(N(C1=C(C=CC=C1)F)C(COC)=O)[C@@H](CN(CCN2C(N(CC)N=N2)=O)CC3)C,CP,1
CP-984,C1N(C(CC2CCCCC12)C(NC(C)(C)C)=O)CC(C(Cc1ccccc1)NC(C(NC(c1nc2c(cccc2)cc1)=O)CC(N)=O)=O)O,CP,1
CN-290,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)c4ccc5ccccc5n4,CN,0
CP-985,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O,CP,1
CP-986,C1=CC=CC2=C1N(C(CC(S2)C3=CC=CC=C3)=O)CCN(C)C,CP,1
CP-987,C1=C(OC)C(=CC2=C1C(=[N+](C(=C2CC)C)[NH-])C3=CC=C(C(=C3)OC)OC)OC,CP,1
CP-988,[O+]1=N[N](C=C1[N-]C(NC2=CC=CC=C2)=O)C(CC3=CC=CC=C3)C,CP,1
CP-989,C1=C(Cl)C(=C(C2=C1NC(=O)C(N2)=O)[N+](=O)[O-])Cl,CP,1
CP-990,C3=C(C1=NCCN=C2N(NC(=C12)C)C)C=CC=C3Cl,CP,1
CP-991,C3=C(N2C1=C([N](C)N=C1C)N(C(=O)CC2=O)C)C=CC=C3,CP,1
CP-992,C2=N[N]1C(=CC=NC1=C2C#N)C3=CC(=CC=C3)N(C(C)=O)CC,CP,1
CP-993,[C@@H]1(C[C@H]3[C@H]2[C@@]1(O[C@H](O[C@H]2OC)[C@@H]3C)CN4CCCCC4)O,CP,1
CP-994,[C@H]13N([C@H](CC(C1)NC(C2=CC=CC(=C2OC)OC)=O)CC3)CC4=CC=CC=C4,CP,1
CP-995,[C@H]2(C1=CC(=C(OC)C=C1CCN(C2)C)OC)C3=CC=CC=C3,CP,1
CP-996,C1=CC=CC(=C1N3CCN(CCCOC2=CC=CC=N2)CC3)C,CP,1
CP-997,C1=CC(=CC=C1B2OCC(CCC)(C)CO2)C,CP,1
CP-998,C1=C(SC=C1)C2(C(CCCC2)=O)NCC,CP,1
CP-999,C1=CSC2=C1N(C3=C(C=C2)C=CC=C3)CCCN(C)C,CP,1
CP-1000,C1=CC=CC(=C1CC2=CC=CS2)OCC3OCCNC3.O=C(O)\C=C/C(=O)O,CP,1
CP-1001,C3=C2C(=NC1=CSC=C1C(/C2=CS3)=C/C#N)N4CCN(C)CC4,CP,1
CP-1002,C1=CC=CC3=C1C(N(C2C(NCCC2)=O)[S]3(=O)=O)=O,CP,1
CP-1003,C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CC4OC3=C(C=CC=C3)OC4)CC5,CP,1
CP-1004,[C@@H]3(C1=CC=C(Cl)C=C1)[C@H]2CC[C@@H](C2)C34CCC(=N4)N5CCOCC5,CP,1
CP-1005,C3=C(C2=C(N=C(N1CCN(C)CC1)N=C2)N)C(=C(C=C3Cl)Cl)Cl,CP,1
CP-1006,C4=C(C(C3CCN(CCC1=C(N=C2N(C1=O)CCS2)C)CC3)=O)C=CC(=C4)F,CP,1
CP-1007,C1=CC=CC2=C1N=C(S2)N(C4CCN(CC(COC3=CC=C(C=C3)F)O)CC4)C,CP,1
CP-1008,C1=C(C(N)=O)N=N[N]1CC2=C(C=CC=C2F)F,CP,1
CP-1009,C4=C(C(N2CCN(\N=C\C1=NC(=CC=C1)C)CC2)C3=CC=CC=C3)C=CC=C4,CP,1
CP-1010,O=C1N2C(CC1)CCC2=O,CP,1
CP-1011,C1=C(C(=C(C=C1C(\C=C\N2CC=CC2)=O)OC)OC)OC,CP,1
CP-1012,C1=C(OC(F)(F)F)C=CC2=C1SC(=N2)N,CP,1
CP-1013,C1=C(Cl)C=CC\3=C1C=C(N2CCN(C)CC2)C4=C(C3=C/C#N)C=CC=C4,CP,1
CP-1014,C1=CC=CC4=C1C(N(CCCN3CCN(C2=NC=CC=N2)CC3)[S]4(=O)=O)=O,CP,1
CP-1015,[C@H](C1=CC=CC=C1)([C@@H]2CNCCO2)OC3=CC=CC=C3OCC,CP,1
CP-1016,C3=C(N2C1=C([NH]N=C1N(C(=O)CC2=O)C)C)C=CC=C3,CP,1
CP-1017,C1=C(Cl)C(=C(C=C1)C)NC(=O)/C=C/2SCC(=O)N2C,CP,1
CP-1018,C1=CC=CC4=C1N(C2C3CCN(C2)CC3)C5=C(CC4)C=CC=C5,CP,1
CP-1019,C2=C(C(C(N1CCCC1)CCC)=O)C=CC(=C2)C,CP,1
CP-1020,C1=CC=CC2=C1N(C3=C(S2)C=CC=N3)CCCN(C)C,CP,1
CP-1021,C1=CC=CC=C1C2CN(C(NCCC)=O)C(O2)=O,CP,1
CP-1022,C1=C(C(=CC=C1C#N)OC)C(NCCN3CCC(C(C2=CC=C(F)C=C2)=O)CC3)=O,CP,1
CP-1023,C1=C2C(=C([N]1C)C)C(=NCC(N2)=O)C3=CC=CC=C3,CP,1
CP-1024,C1=CSC2=C1C(C3=C(CC2)C=CC=C3)=C4CCN(CC4)C,CP,1
CP-1025,C4Oc3ccc(CN1CCN(CC1)c2ncccn2)cc3O4,CP,1
CP-1026,C1=C(C=CC=C1)C(C2=CC=CC=C2)(C3NCCCC3)O,CP,1
CP-1027,C3=C(C1(C(OCC)=O)CCN(CC1)CCCNC2=CC=CC=C2)C=CC=C3,CP,1
CP-1028,C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=C4CCN(C)CC4,CP,1
CP-1029,C1=C(O)C=CC4=C1C35C(C(N(CCC2=CC=CC=C2)CC3)C4)CCCC5,CP,1
CP-1030,C2=C(C1=CC=CC=C1)ON=C2C(CN3CCCCC3)O,CP,1
CP-1031,C2C1=NN=N[N]1CCCC2,CP,1
CP-1032,C1=CC=CC2=C1N(C(CO2)=O)CC(N)=O,CP,1
CP-1033,C1=CC=CC3=C1N(C2=C(C=CC=C2)[S]3(=O)=O)CC(CN(C)C)C,CP,1
CP-1034,[C@]235[C@]([C@H](N(CC1CC1)CC2)CC4=C3C=C(O)C=C4)(CCCC5)O,CP,1
CP-1035,C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN4CCN(CCO)CC4,CP,1
CP-1036,C1=CC(=CC=C1C(CCCN2CC3CCC(C2)CC3)=O)F,CP,1
CP-1037,C1=CC(=C3C2=C1CC6C4C2(C(O3)C(CC4)OC(C5=CN=CC=C5)=O)CCN6C)OC,CP,1
CP-1038,[C@H]2(NC(=O)C1=C(OC)C=C(NC)C(=C1)Cl)[C@H](N(CC2)CC3=CC=CC=C3)C,CP,1
CP-1039,C1=CC=CC3=C1C(C2=CC=CC=C2)OCCN(C3)C,CP,1
CP-1040,C1=CC=CC=C1CN2C(CC(C2)CN)=O,CP,1
CP-1041,C1=C4C(=C2C(=C1)C=CC=C2)CC3CN(C)CC(C3(O4)O)C,CP,1
CP-1042,C5CC(CN1CCC(C1)c2ccccc2)c4ccc3OCOc3c4C5,CP,1
CP-1043,[C@]3(C1=CC=CC=C1)(C(C2=C(C=CC=C2)CC3)=O)CCN(C)C,CP,1
CP-1044,C(C1=C(C)[NH]C3=C1C(C(CN2CCOCC2)CC3)=O)C,CP,1
CP-1045,C1=CN=C(C(=N1)N2CCCCC2)C,CP,1
CP-1046,C1=NC=CN=C1N(C3CCN(CCC2=CC=CC=C2)CC3)C(C4=CC=CO4)=O,CP,1
CP-1047,C1=CC(=CC2=C1C(=C([NH]2)C)C4CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4)OC,CP,1
CP-1048,C1=CC=CC2=C1N(CC3=C(C2)C=CC=C3)CCCNC,CP,1
CP-1049,C1=CC=CC=C1/C=C/C2C(NC(O2)(C)C)=O,CP,1
CP-1050,C1=CC(=CC(=C1OC)OC)CCN2CCN(CC2)C3=CC(=CC=C3)Cl,CP,1
CP-1051,C2=C(OC(OC1=CC=CC=C1)CN(C)C)C=CC=C2,CP,1
CP-1052,C3=C(CN2CCN(C1=C(OC(C)C)C=CC=C1)CC2)C=CC=C3C(=O)N4CCCCC4.C(C(=O)O)CC(=O)O,CP,1
CP-1053,C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)O3)CCN(CC4)C,CP,1
CP-1054,[C@@H]1([C@H]3[C@@H](CC2=C1C=C(Cl)C=C2)CN(C3)C)C4=CC=CC=C4,CP,1
CP-1055,C1=CC(=CC(=C1\C(=C\[N]2C=NC=N2)Cl)Cl)Cl,CP,1
CP-1056,C3=C(N2CCN(C\C=C\C1=CC=CC=C1)CC2)N=NC(=C3)Cl,CP,1
CP-1057,C3=C(C(CC2N(C(CC(C1=CC=CC=C1)=O)CCC2)C)O)C=CC=C3,CP,1
CP-1058,C2=C(COC1CCNCC1)C=CC3=C2C=CC=C3,CP,1
CP-1059,[C@H]5(CN(C(C3=C2C1=CC(=CC=C1CCN2C(=O)C(=C3)C4=CC=CC=C4)Cl)=O)CC5)OCC,CP,1
CP-1060,[C@]235[C@H]([C@H](N(CC1CC1)CC2)CC4=C3C(=CC=C4)O)CCC(C5)=O,CP,1
CP-1061,[C@@]4(O)(C3(C(C2C(C1(C(=CC(=O)CC1)C=C2)C)C(O)C3)CC4=C)C)C(=O)CO,CP,1
CP-1062,C1=CC=CC3=C1C2=C(CCCCCC2)[N]3CCCN(C)C,CP,1
CP-1063,C1=CC=CC2=C1C(=C[NH]2)CCC3CCNCC3,CP,1
CP-1064,C2=C(C1(C(NC(=O)CN1)=O)CC)C=CC=C2,CP,1
CP-1065,C1=CC(=CC=C1C(N2CCN(C)CCC2)C3=CC=CC=C3)Cl,CP,1
CP-1066,C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)OC4CCN(C)CC4,CP,1
CP-1067,C(C2(C1=CCCCCC1)C(NC(=O)NC2=O)=O)C,CP,1
CP-1068,[C@]234C1=C(C=CC(=C1O[C@H]2C[C@@H](O)C=C3)OC)CN(CC4)C,CP,1
CP-1069,C1=CC=CC=C1CC(N(CC2=CC=CO2)C)C,CP,1
CP-1070,C1=C(F)C=CC3=C1C=C(SCCNC)C2=CC=CC=C2O3,CP,1
CP-1071,[C@]14(C([C@H]3[C@H]([C@@H](O)C1)C2(C(=CC(=O)C=C2)[C@@H](F)C3)C)C[C@H]5OC(O[C@@]45C(=O)CO)(C)C)C.[C@]69(C([C@H]8[C@H]([C@@H](O)C6)C7(C(=CC(=O)C=C7)[C@@H](F)C8)C)C[C@H]%10OC(O[C@@]9%10C(=O)CO)(C)C)C.O,CP,1
CP-1072,C1=CC(=CC=C1N3CCN(CC(O)COC2(CCCCC2)C#C)CC3)F,CP,1
CP-1073,C1=CC=CC(=C1N3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)OC,CP,1
CP-1074,C1=C(C(=N[N]1CCCN(C)C)C2=CC=CC=C2)C3=CC=CC=C3,CP,1
CP-1075,O=C2\C(=C1\OC=NN1)C=CC=C2,CP,1
CP-1076,C2=NC1=C(CC(NC)CC1)S2,CP,1
CP-1077,C1=C(O)C=CC3=C1C2(CC(CN(CC2)C)C3)C,CP,1
CP-1078,C1=CC(=CC=C1C(NCCCN2CCOCC2)=O)Cl,CP,1
CP-1079,C1=CC=CC2=C1N(CC3=C(C2=C)C=CC=C3)CCCN(C)C,CP,1
CP-1080,C1=CC=CC(=C1N3CCN(CCC2=C[N](C)N=C2)CC3)Cl,CP,1
CP-1081,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)CO)(C[C@H](O)[C@@]4(F)C3CCC5C4(CCC(=O)C5)C)C,CP,1
CP-1082,C3=C2\C(C1=CC=CC=C1SCC2=CC=C3)=C\CCN(C)C,CP,1
CP-1083,C1=CC=CC2=C1C(C(N2CC(N)=O)=O)C3=CC=CC=C3,CP,1
CP-1084,C3=CC1=C(C(/C2=C(O1)C=CC=C2)=C/CCN(C)C)C=C3OC,CP,1
CP-1085,Clc1ccc(cc1)C(OCCN2CCOCC2)c3ccccc3,CP,1
CP-1086,C1=C(C)C=CC3=C1C2C(CCN(C2)C)N3,CP,1
CP-1087,C1=CC=CC2=C1N(C(C3=C(N2C)C=CC=C3)=O)CCN(C)C,CP,1
CP-1088,CC13CCCCCC(Cc2ccc(O)cc12)C3N,CP,1
CP-1089,C4=C(C(C(=O)N1CCCC1)(C2=CC=CC=C2)C(CN3CCOCC3)C)C=CC=C4,CP,1
CP-1090,C1=CC(=CC=C1C(C[N]2C=CN=C2)O)CCC3=CC=CC=C3,CP,1
CP-1091,C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=NOCCNC,CP,1
CP-1092,CN2C(Cc1ccccc1N=C2C)c3ccccc3,CP,1
CP-1093,[C@H](CCOC1=CC=CC2=CC=CC=C12)(C3=CC=CC=C3)N(C)C,CP,1
CP-1094,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3O)=C4CCN(C)CC4,CP,1
CP-1095,C1=CC=CC3=C1N(C2=CC=CC=C2)CC3(CCCNC)C,CP,1
CP-1096,C1=CC=C3C(=C1OCC2CNCCO2)N(CCC3)C,CP,1
CP-1097,C4=C(C2=C3C(=NC(=NCC1CC1)CN2O)C=CC(=C3)Cl)C=CC=C4,CP,1
CP-1098,C2=C(C1C(CCC1)N)C=CC=C2,CP,1
CP-1099,C3=C(C1OC(=NC1=O)NC2CC2)C=CC=C3,CP,1
CP-1100,C1=C(Cl)C=NC2=C1SC4=C(N2CCCN3CCN(CCO)CC3)C=CC=C4,CP,1
CP-1101,CN1CCC(CC1)=C3c2ccccc2Oc4ccc(Cl)cc34,CP,1
CP-1102,C1=C(Cl)C=CC4=C1C3C2=CC=CC=C2CCN3CC(=O)N4C,CP,1
CP-1103,C3=C(N2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)N=CC4=CC=CC=C34,CP,1
CP-1104,C1=CC=CC=C1C4(C3CCN(C\C=C\C2=CC=CC=C2)CC3)C(NC(=O)CC4)=O,CP,1
CP-1105,C1=C(C(=CC(=C1[N+](=O)[O-])N)OCC)C(NC3CCN(CC2CCC=CC2)CC3)=O,CP,1
CP-1106,C1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C\C=C\C3=CC=CC=C3)C,CP,1
CP-1107,[C@@H](CN2CCN(C1=CC=CC=CC1=O)CC2)(C3=CC(=C(OC)C=C3)OC)O,CP,1
CP-1108,C4=C2C1=C(CCC3=C(N1CCC2NC)C=CC=C3)C=C4,CP,1
CP-1109,C1=CC=CC2=C1C(C3=NCCCN23)(C4=CC=CC(=C4)Cl)O,CP,1
CP-1110,C1=C2C(=CC=C1)OC(CCCl)NC2=O,CP,1
CP-1111,C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCC4=CC=NC=C4,CP,1
CP-1112,C1=NC(=NC=C1)N4CCN(CCCCN2C(CC3(CC2=O)CCCC3)=O)CC4,CP,1
CP-1113,C1=CC=CC=C1C3(C2=CC=CC=C2)CCN(C(C)(C)C)CC3,CP,1
CP-1114,C2=C(C1CCNCC1)OC3=C2C=C(OC)C=C3Br,CP,1
CP-1115,C1=CC3=C([N]1N(C2=CC=NC=C2)CCC)C=CC=C3,CP,1
CP-1116,C3=C(C(OC1C2CCN(C1)CC2)=O)C=CC=C3,CP,1
CP-1117,C1=CC=CC=C1C3(C(N(C(C2=CC=CC=C2)=O)C(=O)NC3=O)=O)CC,CP,1
CP-1118,C2=C(C(NNC(C1=CC=CC=C1)=O)C)C=CC=C2,CP,1
CP-1119,C3=C(C(N2CCN(CC1=CC=CC=C1)CC2)=O)OC4=C3C=CC=C4,CP,1
CP-1120,C2=C(OCC1=NN=C(S1)C(C)C)C=CC3=C2OC(=O)C(=C3C)C,CP,1
CP-1121,[C@H](N(C(C(C1=CC=CC=C1)C2=CC=CC=C2)=O)C)(C3=CC=CC=C3)CN4CC[C@@H](C4)O,CP,1
CP-1122,[N]12C(=CC=C1)C4N(C3=C(C2)C=CC=C3)CCN(C4)C.O=C(O)\C=C/C(=O)O,CP,1
CP-1123,C3=C(N2CCN(CCCC(C1=CC=C(F)C=C1)O)CC2)C(=CC=C3)OC,CP,1
CP-1124,C1=CC(=NC2=C1C(C(=CN2CC)C(O)=O)=O)CC3=CC=CC=C3,CP,1
CP-1125,CNCCCC2(C)C(=O)N(c1ccccc1)c3ccccc23,CP,1
CP-1126,C(N1C(C(CC(C)C)NC1=S)=O)C=C,CP,1
CP-1127,[C@@H]1(CCCO1)[C@@H](CC2=CC=CC=C2)NCC,CP,1
CP-1128,C1=CC(=CN=C1N2C(C3=C(C2=O)N=CC=N3)OC(N4CCN(C)CC4)=O)Cl,CP,1
CP-1129,C1=C(Cl)C=CC2=C1C(=NO2)C([N]3C=CN=C3)C,CP,1
CP-1130,C4=C(C3=C(CCN2CCN(C1=C(C=CC=C1)OC)CC2)OC(N3)=O)C=CC(=C4)F,CP,1
CP-1131,C1=CC=CC(=C1C2=NCC(N(C3=C2C(=N[N]3C)C)C)=O)F,CP,1
CP-1132,C1=CC=CC2=C1C(=NS2)N5CCN(CCC4=CC3=C(NC(C3)=O)C=C4Cl)CC5,CP,1
CP-1133,C1=C(C=CC=C1N3C(N(CCN2CC(C)(C)C2)CC3)=O)Cl,CP,1
CP-1134,[C@H]14[C@H]([C@@H]2[C@@H]3[C@H]([C@H]1C=C2)C=C3)C(=O)N(C4=O)CCCCN6CCN(C5=NC=CC=N5)CC6,CP,1
CP-1135,C1=C(C(=C(C=C1)C)NC2=NCCCS2)C,CP,1
CP-1136,[C@]135[C@H]([C@H](N(CC1)CC2CCC2)CC4=C3C=C(O)C=C4)[C@H](CC(C5)=C)C,CP,1
CP-1137,C1=C(C(F)(F)F)C=CC=C1C2=CCN(CC2)CCC4=CC3=CC=CC=C3C=C4,CP,1
CP-1138,C1=CC=CC(=C1OCC2CNCCO2)OCC,CP,1
CP-1139,C4=C(N3CCN(CCCCN1C(C2C(C(C1=O)C(=O)N(C2=O)CCCC)(C)C)=O)CC3)C(=CC=C4)OC,CP,1
CP-1140,C1=C(Cl)C=CC2=C1C(=NCC(=N2)NOCC=C)C3=CC=CC=C3Cl,CP,1
CP-1141,C2=C(C(N1CCCCCCC1)=O)C=C(OC)C(=C2OC)OC,CP,1
CP-1142,C3=C2N(CC1=CC=CC=C1)C(=O)\C(NNC2=CC=C3)=C(\N)N=O,CP,1
CP-1143,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C6=CC7=C(O6)C=CC=C7)=O)=O,CP,1
CP-1144,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C(CNC(C6=CC=CC=C6)=O)C)=O)=O,CP,1
CP-1145,C4=C(C2(N(C1=C(F)C=CC=C1)C(=O)CC)CCN(CC2)CCN3N=NN(C3=O)CC)C=CC=C4,CP,1
CP-1146,[C@@]23([C@H]([C@H]1[C@H](OC(O1)(C)C)CO2)OC(O3)(C)C)CO[S](N)(=O)=O,CP,1
